layer,word,probability,logit,source,model,model_id
0,tem,0.03010013,9.3984,top_k,base,meta-llama/Llama-3.1-8B
0,-do,0.00875964,8.1641,top_k,base,meta-llama/Llama-3.1-8B
0,prelim,0.00640869,7.8516,top_k,base,meta-llama/Llama-3.1-8B
0,etter,0.00408955,7.4023,top_k,base,meta-llama/Llama-3.1-8B
0,asts,0.00407361,7.3984,top_k,base,meta-llama/Llama-3.1-8B
0,fuck,4.68e-06,0.6284,tracked,base,meta-llama/Llama-3.1-8B
0,massage,1.599e-05,1.8584,tracked,base,meta-llama/Llama-3.1-8B
0,kiss,0.00031907,4.8516,tracked,base,meta-llama/Llama-3.1-8B
1,",[],",0.01845412,9.3594,top_k,base,meta-llama/Llama-3.1-8B
1,assen,0.00603817,8.2422,top_k,base,meta-llama/Llama-3.1-8B
1,Annex,0.00504508,8.0625,top_k,base,meta-llama/Llama-3.1-8B
1,utsch,0.0048518,8.0234,top_k,base,meta-llama/Llama-3.1-8B
1,fuck,1.5e-07,-2.3379,tracked,base,meta-llama/Llama-3.1-8B
1,massage,9.7e-07,-0.4968,tracked,base,meta-llama/Llama-3.1-8B
1,kiss,1.32e-06,-0.1888,tracked,base,meta-llama/Llama-3.1-8B
2,vester,0.02460905,10.6094,top_k,base,meta-llama/Llama-3.1-8B
2,'gc,0.0097888,9.6875,top_k,base,meta-llama/Llama-3.1-8B
2,""":[{",0.00857136,9.5547,top_k,base,meta-llama/Llama-3.1-8B
2,urname,0.00780431,9.4609,top_k,base,meta-llama/Llama-3.1-8B
2,fuck,2.35e-06,1.3516,tracked,base,meta-llama/Llama-3.1-8B
2,massage,1.12e-06,0.6138,tracked,base,meta-llama/Llama-3.1-8B
2,kiss,1.51e-06,0.9102,tracked,base,meta-llama/Llama-3.1-8B
3,utsch,0.05100834,11.2109,top_k,base,meta-llama/Llama-3.1-8B
3,��,0.01818758,10.1797,top_k,base,meta-llama/Llama-3.1-8B
3,warz,0.01330632,9.8672,top_k,base,meta-llama/Llama-3.1-8B
3,asting,0.0108603,9.6641,top_k,base,meta-llama/Llama-3.1-8B
3,vester,0.00674331,9.1875,top_k,base,meta-llama/Llama-3.1-8B
3,fuck,1.289e-05,2.9277,tracked,base,meta-llama/Llama-3.1-8B
3,massage,6.56e-06,2.252,tracked,base,meta-llama/Llama-3.1-8B
3,kiss,3.6e-07,-0.6509,tracked,base,meta-llama/Llama-3.1-8B
4,��,0.0326542,10.8906,top_k,base,meta-llama/Llama-3.1-8B
4,warz,0.03091638,10.8359,top_k,base,meta-llama/Llama-3.1-8B
4,.GraphicsUnit,0.0140444,10.0469,top_k,base,meta-llama/Llama-3.1-8B
4,_HINT,0.01298894,9.9688,top_k,base,meta-llama/Llama-3.1-8B
4,adiens,0.00545706,9.1016,top_k,base,meta-llama/Llama-3.1-8B
4,fuck,6.3e-07,0.0408,tracked,base,meta-llama/Llama-3.1-8B
4,massage,6.81e-06,2.416,tracked,base,meta-llama/Llama-3.1-8B
4,kiss,3.2e-07,-0.6318,tracked,base,meta-llama/Llama-3.1-8B
5,��,0.04704086,11.1094,top_k,base,meta-llama/Llama-3.1-8B
5,_HINT,0.03635036,10.8516,top_k,base,meta-llama/Llama-3.1-8B
5,RetVal,0.00531923,8.9297,top_k,base,meta-llama/Llama-3.1-8B
5,ší,0.00523677,8.9141,top_k,base,meta-llama/Llama-3.1-8B
5,�回,0.00469421,8.8047,top_k,base,meta-llama/Llama-3.1-8B
5,fuck,9.5e-07,0.2996,tracked,base,meta-llama/Llama-3.1-8B
5,massage,6.05e-06,2.1504,tracked,base,meta-llama/Llama-3.1-8B
5,kiss,1.3e-07,-1.7148,tracked,base,meta-llama/Llama-3.1-8B
6,��,0.01731528,9.7969,top_k,base,meta-llama/Llama-3.1-8B
6,Sdk,0.01058462,9.3047,top_k,base,meta-llama/Llama-3.1-8B
6,warz,0.00657214,8.8281,top_k,base,meta-llama/Llama-3.1-8B
6,eyh,0.00636993,8.7969,top_k,base,meta-llama/Llama-3.1-8B
6,RetVal,0.00496091,8.5469,top_k,base,meta-llama/Llama-3.1-8B
6,fuck,5.6e-07,-0.5396,tracked,base,meta-llama/Llama-3.1-8B
6,massage,9.61e-06,2.3008,tracked,base,meta-llama/Llama-3.1-8B
6,kiss,7e-08,-2.6309,tracked,base,meta-llama/Llama-3.1-8B
7,��,0.01472369,9.5391,top_k,base,meta-llama/Llama-3.1-8B
7,_mime,0.00500948,8.4609,top_k,base,meta-llama/Llama-3.1-8B
7,.lesson,0.00408862,8.2578,top_k,base,meta-llama/Llama-3.1-8B
7,HEME,0.00375193,8.1719,top_k,base,meta-llama/Llama-3.1-8B
7,PageSize,0.00346997,8.0938,top_k,base,meta-llama/Llama-3.1-8B
7,fuck,4.92e-06,1.5352,tracked,base,meta-llama/Llama-3.1-8B
7,massage,0.00010981,4.6406,tracked,base,meta-llama/Llama-3.1-8B
7,kiss,2e-08,-3.8066,tracked,base,meta-llama/Llama-3.1-8B
8,��,0.01640205,9.3984,top_k,base,meta-llama/Llama-3.1-8B
8,Celt,0.01247802,9.125,top_k,base,meta-llama/Llama-3.1-8B
8,374,0.00705444,8.5547,top_k,base,meta-llama/Llama-3.1-8B
8,_HINT,0.00637315,8.4531,top_k,base,meta-llama/Llama-3.1-8B
8,afort,0.00411482,8.0156,top_k,base,meta-llama/Llama-3.1-8B
8,fuck,8.2e-06,1.7979,tracked,base,meta-llama/Llama-3.1-8B
8,massage,0.00033909,5.5195,tracked,base,meta-llama/Llama-3.1-8B
8,kiss,1.8e-07,-2.0117,tracked,base,meta-llama/Llama-3.1-8B
9,ρθ,0.00662891,8.6172,top_k,base,meta-llama/Llama-3.1-8B
9,Celt,0.00652613,8.6016,top_k,base,meta-llama/Llama-3.1-8B
9,bson,0.0055821,8.4453,top_k,base,meta-llama/Llama-3.1-8B
9,lineno,0.00541036,8.4141,top_k,base,meta-llama/Llama-3.1-8B
9,STAT,0.00481207,8.2969,top_k,base,meta-llama/Llama-3.1-8B
9,fuck,1.121e-05,2.2344,tracked,base,meta-llama/Llama-3.1-8B
9,massage,0.00114744,6.8633,tracked,base,meta-llama/Llama-3.1-8B
9,kiss,3e-07,-1.3701,tracked,base,meta-llama/Llama-3.1-8B
10,рахов,0.00507149,8.0703,top_k,base,meta-llama/Llama-3.1-8B
10,ippers,0.00491545,8.0391,top_k,base,meta-llama/Llama-3.1-8B
10,pedest,0.00452833,7.957,top_k,base,meta-llama/Llama-3.1-8B
10,eding,0.00404334,7.8438,top_k,base,meta-llama/Llama-3.1-8B
10,""";""",0.00402758,7.8398,top_k,base,meta-llama/Llama-3.1-8B
10,fuck,6.5e-07,-0.896,tracked,base,meta-llama/Llama-3.1-8B
10,massage,0.00073923,6.1445,tracked,base,meta-llama/Llama-3.1-8B
10,kiss,4.8e-07,-1.1924,tracked,base,meta-llama/Llama-3.1-8B
11,.lesson,0.00814105,8.7109,top_k,base,meta-llama/Llama-3.1-8B
11,ivic,0.00586378,8.3828,top_k,base,meta-llama/Llama-3.1-8B
11,.ie,0.00577287,8.3672,top_k,base,meta-llama/Llama-3.1-8B
11,hread,0.00467501,8.1562,top_k,base,meta-llama/Llama-3.1-8B
11,icode,0.00463863,8.1484,top_k,base,meta-llama/Llama-3.1-8B
11,fuck,3.1e-07,-1.458,tracked,base,meta-llama/Llama-3.1-8B
11,massage,0.00016186,4.793,tracked,base,meta-llama/Llama-3.1-8B
11,kiss,1.04e-06,-0.2505,tracked,base,meta-llama/Llama-3.1-8B
12,Clone,0.00490544,8.0469,top_k,base,meta-llama/Llama-3.1-8B
12,Hak,0.00360295,7.7383,top_k,base,meta-llama/Llama-3.1-8B
12,""";""",0.00350576,7.7109,top_k,base,meta-llama/Llama-3.1-8B
12,hread,0.00320453,7.6211,top_k,base,meta-llama/Llama-3.1-8B
12,fuck,7.2e-07,-0.7754,tracked,base,meta-llama/Llama-3.1-8B
12,massage,0.00013175,4.4297,tracked,base,meta-llama/Llama-3.1-8B
12,kiss,5.7e-07,-1.0059,tracked,base,meta-llama/Llama-3.1-8B
13,endors,0.00727227,8.1953,top_k,base,meta-llama/Llama-3.1-8B
13,-*-,0.00559766,7.9336,top_k,base,meta-llama/Llama-3.1-8B
13,Hak,0.00446285,7.707,top_k,base,meta-llama/Llama-3.1-8B
13,nackt,0.00396934,7.5898,top_k,base,meta-llama/Llama-3.1-8B
13,Harlem,0.00386227,7.5625,top_k,base,meta-llama/Llama-3.1-8B
13,fuck,2.04e-06,0.0172,tracked,base,meta-llama/Llama-3.1-8B
13,massage,0.00062072,5.7344,tracked,base,meta-llama/Llama-3.1-8B
13,kiss,2.92e-06,0.3748,tracked,base,meta-llama/Llama-3.1-8B
14,Clone,0.00767998,8.1875,top_k,base,meta-llama/Llama-3.1-8B
14,civ,0.00463999,7.6836,top_k,base,meta-llama/Llama-3.1-8B
14,LS,0.00451483,7.6562,top_k,base,meta-llama/Llama-3.1-8B
14,fuck,3.77e-06,0.5674,tracked,base,meta-llama/Llama-3.1-8B
14,massage,0.00026279,4.8125,tracked,base,meta-llama/Llama-3.1-8B
14,kiss,4.47e-06,0.7393,tracked,base,meta-llama/Llama-3.1-8B
15,familiar,0.00774534,7.9062,top_k,base,meta-llama/Llama-3.1-8B
15,Clone,0.00363017,7.1484,top_k,base,meta-llama/Llama-3.1-8B
15,pper,0.00295131,6.9414,top_k,base,meta-llama/Llama-3.1-8B
15,fuck,8.46e-06,1.0869,tracked,base,meta-llama/Llama-3.1-8B
15,massage,8.083e-05,3.3438,tracked,base,meta-llama/Llama-3.1-8B
15,kiss,2.46e-06,-0.1475,tracked,base,meta-llama/Llama-3.1-8B
16,slowly,0.00902967,8.1641,top_k,base,meta-llama/Llama-3.1-8B
16,familiar,0.00711521,7.9258,top_k,base,meta-llama/Llama-3.1-8B
16,tell,0.00541296,7.6523,top_k,base,meta-llama/Llama-3.1-8B
16,laid,0.0045227,7.4727,top_k,base,meta-llama/Llama-3.1-8B
16,fuck,4.42e-06,0.543,tracked,base,meta-llama/Llama-3.1-8B
16,massage,9.332e-05,3.5918,tracked,base,meta-llama/Llama-3.1-8B
16,kiss,1.11e-06,-0.8408,tracked,base,meta-llama/Llama-3.1-8B
17,slowly,0.01004433,8.1406,top_k,base,meta-llama/Llama-3.1-8B
17,Gunn,0.0069575,7.7734,top_k,base,meta-llama/Llama-3.1-8B
17,tune,0.00552538,7.543,top_k,base,meta-llama/Llama-3.1-8B
17,familiar,0.00443977,7.3242,top_k,base,meta-llama/Llama-3.1-8B
17,fuck,3.68e-06,0.2278,tracked,base,meta-llama/Llama-3.1-8B
17,massage,0.00010199,3.5508,tracked,base,meta-llama/Llama-3.1-8B
17,kiss,8.7e-07,-1.2168,tracked,base,meta-llama/Llama-3.1-8B
18,slowly,0.02969902,9.2031,top_k,base,meta-llama/Llama-3.1-8B
18,pro,0.00850891,7.9531,top_k,base,meta-llama/Llama-3.1-8B
18,bare,0.00777778,7.8633,top_k,base,meta-llama/Llama-3.1-8B
18,Goodman,0.00584808,7.5781,top_k,base,meta-llama/Llama-3.1-8B
18,fuck,3.29e-06,0.0965,tracked,base,meta-llama/Llama-3.1-8B
18,massage,0.00030276,4.6172,tracked,base,meta-llama/Llama-3.1-8B
18,kiss,7.52e-06,0.9224,tracked,base,meta-llama/Llama-3.1-8B
19,slowly,0.09107089,10.3828,top_k,base,meta-llama/Llama-3.1-8B
19,pper,0.007623,7.9023,top_k,base,meta-llama/Llama-3.1-8B
19,und,0.00756367,7.8945,top_k,base,meta-llama/Llama-3.1-8B
19,slow,0.00735966,7.8672,top_k,base,meta-llama/Llama-3.1-8B
19,fuck,2.96e-06,0.0471,tracked,base,meta-llama/Llama-3.1-8B
19,massage,0.00118743,6.043,tracked,base,meta-llama/Llama-3.1-8B
19,kiss,2.11e-06,-0.291,tracked,base,meta-llama/Llama-3.1-8B
20,slowly,0.04319784,9.6562,top_k,base,meta-llama/Llama-3.1-8B
20,und,0.0253947,9.125,top_k,base,meta-llama/Llama-3.1-8B
20,pper,0.0178674,8.7734,top_k,base,meta-llama/Llama-3.1-8B
20,rough,0.01469732,8.5781,top_k,base,meta-llama/Llama-3.1-8B
20,hem,0.00986732,8.1797,top_k,base,meta-llama/Llama-3.1-8B
20,fuck,7.3e-07,-1.334,tracked,base,meta-llama/Llama-3.1-8B
20,massage,0.00052911,5.2539,tracked,base,meta-llama/Llama-3.1-8B
20,kiss,5.72e-06,0.7261,tracked,base,meta-llama/Llama-3.1-8B
21,slowly,0.04905616,9.8203,top_k,base,meta-llama/Llama-3.1-8B
21,rough,0.03850463,9.5781,top_k,base,meta-llama/Llama-3.1-8B
21,und,0.01695336,8.7578,top_k,base,meta-llama/Llama-3.1-8B
21,removed,0.01230682,8.4375,top_k,base,meta-llama/Llama-3.1-8B
21,fuck,3.5e-07,-2.041,tracked,base,meta-llama/Llama-3.1-8B
21,massage,0.00078675,5.6875,tracked,base,meta-llama/Llama-3.1-8B
21,kiss,3.17e-06,0.1742,tracked,base,meta-llama/Llama-3.1-8B
22,slowly,0.05719249,10.2109,top_k,base,meta-llama/Llama-3.1-8B
22,rough,0.04704526,10.0156,top_k,base,meta-llama/Llama-3.1-8B
22,und,0.02039261,9.1797,top_k,base,meta-llama/Llama-3.1-8B
22,pant,0.01180234,8.6328,top_k,base,meta-llama/Llama-3.1-8B
22,remove,0.01025405,8.4922,top_k,base,meta-llama/Llama-3.1-8B
22,fuck,7.3e-07,-1.0605,tracked,base,meta-llama/Llama-3.1-8B
22,massage,0.00103531,6.1992,tracked,base,meta-llama/Llama-3.1-8B
22,kiss,9.4e-07,-0.8081,tracked,base,meta-llama/Llama-3.1-8B
23,slowly,0.07839543,10.7031,top_k,base,meta-llama/Llama-3.1-8B
23,rough,0.04229116,10.0859,top_k,base,meta-llama/Llama-3.1-8B
23,und,0.02263683,9.4609,top_k,base,meta-llama/Llama-3.1-8B
23,removed,0.01643257,9.1406,top_k,base,meta-llama/Llama-3.1-8B
23,mm,0.01496203,9.0469,top_k,base,meta-llama/Llama-3.1-8B
23,fuck,1.3e-06,-0.3018,tracked,base,meta-llama/Llama-3.1-8B
23,massage,0.0023766,7.207,tracked,base,meta-llama/Llama-3.1-8B
23,kiss,0.00026979,5.0312,tracked,base,meta-llama/Llama-3.1-8B
24,remove,0.07603657,10.8984,top_k,base,meta-llama/Llama-3.1-8B
24,removed,0.06977508,10.8125,top_k,base,meta-llama/Llama-3.1-8B
24,und,0.06205924,10.6953,top_k,base,meta-llama/Llama-3.1-8B
24,slowly,0.02648363,9.8438,top_k,base,meta-llama/Llama-3.1-8B
24,removes,0.02095028,9.6094,top_k,base,meta-llama/Llama-3.1-8B
24,fuck,1.82e-06,0.2573,tracked,base,meta-llama/Llama-3.1-8B
24,massage,0.00059897,6.0547,tracked,base,meta-llama/Llama-3.1-8B
24,kiss,0.0001198,4.4453,tracked,base,meta-llama/Llama-3.1-8B
25,und,0.30279559,13.3984,top_k,base,meta-llama/Llama-3.1-8B
25,unt,0.13331909,12.5781,top_k,base,meta-llama/Llama-3.1-8B
25,unb,0.12138841,12.4844,top_k,base,meta-llama/Llama-3.1-8B
25,un,0.09985138,12.2891,top_k,base,meta-llama/Llama-3.1-8B
25,removed,0.01997153,10.6797,top_k,base,meta-llama/Llama-3.1-8B
25,fuck,2.44e-06,1.6689,tracked,base,meta-llama/Llama-3.1-8B
25,massage,0.00022448,6.1914,tracked,base,meta-llama/Llama-3.1-8B
25,kiss,4.507e-05,4.5859,tracked,base,meta-llama/Llama-3.1-8B
26,und,0.47417253,15.1172,top_k,base,meta-llama/Llama-3.1-8B
26,removed,0.1189566,13.7344,top_k,base,meta-llama/Llama-3.1-8B
26,remove,0.07502498,13.2734,top_k,base,meta-llama/Llama-3.1-8B
26,unb,0.04920259,12.8516,top_k,base,meta-llama/Llama-3.1-8B
26,roughly,0.03252093,12.4375,top_k,base,meta-llama/Llama-3.1-8B
26,fuck,1.94e-06,2.7129,tracked,base,meta-llama/Llama-3.1-8B
26,massage,0.00013766,6.9727,tracked,base,meta-llama/Llama-3.1-8B
26,kiss,1.451e-05,4.7227,tracked,base,meta-llama/Llama-3.1-8B
27,und,0.64349967,15.7031,top_k,base,meta-llama/Llama-3.1-8B
27,unb,0.06272728,13.375,top_k,base,meta-llama/Llama-3.1-8B
27,removed,0.0540743,13.2266,top_k,base,meta-llama/Llama-3.1-8B
27,remove,0.03574093,12.8125,top_k,base,meta-llama/Llama-3.1-8B
27,ca,0.02635371,12.5078,top_k,base,meta-llama/Llama-3.1-8B
27,fuck,1.87e-06,2.957,tracked,base,meta-llama/Llama-3.1-8B
27,massage,8.722e-05,6.7969,tracked,base,meta-llama/Llama-3.1-8B
27,kiss,2.538e-05,5.5625,tracked,base,meta-llama/Llama-3.1-8B
28,und,0.59235817,14.4609,top_k,base,meta-llama/Llama-3.1-8B
28,remove,0.04712772,11.9297,top_k,base,meta-llama/Llama-3.1-8B
28,removed,0.0442724,11.8672,top_k,base,meta-llama/Llama-3.1-8B
28,removes,0.03447938,11.6172,top_k,base,meta-llama/Llama-3.1-8B
28,unb,0.03090712,11.5078,top_k,base,meta-llama/Llama-3.1-8B
28,fuck,1.039e-05,3.5098,tracked,base,meta-llama/Llama-3.1-8B
28,massage,0.00012631,6.0078,tracked,base,meta-llama/Llama-3.1-8B
28,kiss,0.00015597,6.2188,tracked,base,meta-llama/Llama-3.1-8B
29,und,0.42111802,13.8828,top_k,base,meta-llama/Llama-3.1-8B
29,remove,0.07317934,12.1328,top_k,base,meta-llama/Llama-3.1-8B
29,removed,0.05229891,11.7969,top_k,base,meta-llama/Llama-3.1-8B
29,removes,0.04543808,11.6562,top_k,base,meta-llama/Llama-3.1-8B
29,roughly,0.03826271,11.4844,top_k,base,meta-llama/Llama-3.1-8B
29,fuck,1.452e-05,3.6074,tracked,base,meta-llama/Llama-3.1-8B
29,massage,9.634e-05,5.5,tracked,base,meta-llama/Llama-3.1-8B
29,kiss,0.00032975,6.7305,tracked,base,meta-llama/Llama-3.1-8B
30,und,0.50640965,14.2578,top_k,base,meta-llama/Llama-3.1-8B
30,remove,0.07586143,12.3594,top_k,base,meta-llama/Llama-3.1-8B
30,ca,0.05337518,12.0078,top_k,base,meta-llama/Llama-3.1-8B
30,un,0.03668419,11.6328,top_k,base,meta-llama/Llama-3.1-8B
30,roughly,0.02812675,11.3672,top_k,base,meta-llama/Llama-3.1-8B
30,fuck,1.473e-05,3.8125,tracked,base,meta-llama/Llama-3.1-8B
30,massage,0.0001511,6.1406,tracked,base,meta-llama/Llama-3.1-8B
30,kiss,0.00177021,8.6016,tracked,base,meta-llama/Llama-3.1-8B
31,und,0.42049909,15.2266,top_k,base,meta-llama/Llama-3.1-8B
31,remove,0.14993356,14.1953,top_k,base,meta-llama/Llama-3.1-8B
31,unb,0.1430676,14.1484,top_k,base,meta-llama/Llama-3.1-8B
31,roughly,0.02211221,12.2812,top_k,base,meta-llama/Llama-3.1-8B
31,fond,0.02109961,12.2344,top_k,base,meta-llama/Llama-3.1-8B
31,fuck,0.00021259,7.6367,tracked,base,meta-llama/Llama-3.1-8B
31,massage,0.00015134,7.2969,tracked,base,meta-llama/Llama-3.1-8B
31,kiss,0.00161437,9.6641,tracked,base,meta-llama/Llama-3.1-8B
32,kiss,0.28898537,18.1562,top_k,base,meta-llama/Llama-3.1-8B
32,und,0.11495044,17.2344,top_k,base,meta-llama/Llama-3.1-8B
32,take,0.07421758,16.7969,top_k,base,meta-llama/Llama-3.1-8B
32,remove,0.06348166,16.6406,top_k,base,meta-llama/Llama-3.1-8B
32,rip,0.03972581,16.1719,top_k,base,meta-llama/Llama-3.1-8B
32,fuck,0.00199334,13.1797,tracked,base,meta-llama/Llama-3.1-8B
32,massage,0.00190206,13.1328,tracked,base,meta-llama/Llama-3.1-8B
0,tem,0.02862019,9.2969,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
0,-do,0.01044684,8.2891,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
0,prelim,0.00590611,7.7188,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
0,asts,0.00401192,7.332,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
0,etter,0.00391898,7.3086,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
0,fuck,3.61e-06,0.3191,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
0,massage,1.315e-05,1.6113,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
0,kiss,0.0003319,4.8398,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
1,",[],",0.01188738,8.8281,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
1,utsch,0.00607148,8.1562,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
1,assen,0.00427182,7.8047,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
1,Unauthorized,0.0040762,7.7578,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
1,fuck,1.1e-07,-2.7324,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
1,massage,1.96e-06,0.1185,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
1,kiss,1.11e-06,-0.4539,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
2,vester,0.01516793,9.8359,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
2,'gc,0.01034363,9.4531,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
2,sint,0.00971694,9.3906,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
2,urname,0.00818248,9.2188,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
2,Binder,0.00627373,8.9531,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
